SeriesId,AreaCode,ItemCode,SeriesTitle,FootnoteCodes,BeginYear,BeginPeriod,EndYear,EndPeriod
"APU0100703425    ",100,703425,"Steak, rib eye, USDA Choice, boneless, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1991,M01,1992,M01
"APU0100703431    ",100,703431,"Short ribs, any primal source, bone-in, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1991,M11,1991,M11
"APU0100703432    ",100,703432,"Beef for stew, boneless, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",2012,M11,2013,M07
"APU0100703511    ",100,703511,"Steak, round, USDA Choice, boneless, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0100703512    ",100,703512,"Steak, round, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1994,M02,1994,M07
"APU0100703611    ",100,703611,"Steak, sirloin, USDA Choice, bone-in, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1997,M09
"APU0100703612    ",100,703612,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1994,M11,1995,M11
"APU0100703613    ",100,703613,"Steak, sirloin, USDA Choice, boneless, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1989,M01,2017,M07
"APU0100704111    ",100,704111,"Bacon, sliced, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0100704211    ",100,704211,"Chops, center cut, bone-in, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2016,M09
"APU0100704212    ",100,704212,"Chops, boneless, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1995,M07,2017,M07
"APU0100704311    ",100,704311,"Ham, rump or shank half, bone-in, smoked,per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1986,M12
"APU0100704312    ",100,704312,"Ham, boneless, excluding canned, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",2002,M10,2017,M07
"APU0100704314    ",100,704314,"Ham, shank portion, bone-in, smoked (cost per pound/453.6 grams) in Northeast urban, average price, not seasonally adjusted","          ",1980,M05,1981,M12
"APU0100704321    ",100,704321,"Ham, canned, 3 or 5 lbs, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1993,M01
"APU0100704413    ",100,704413,"Shoulder picnic, bone-in, smoked, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1988,M02
"APU0100705111    ",100,705111,"Frankfurters, all meat or all beef, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1991,M02
"APU0100705121    ",100,705121,"Bologna, all beef or mixed, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1992,M08
"APU0100705141    ",100,705141,"Beef liver (cost per pound/453.6 grams) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1986,M12
"APU0100706111    ",100,706111,"Chicken, fresh, whole, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0100706211    ",100,706211,"Chicken breast, bone-in, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1999,M03
"APU0100706212    ",100,706212,"Chicken legs, bone-in, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2016,M09
"APU0100706311    ",100,706311,"Turkey, frozen, whole, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1997,M06
"APU0100707111    ",100,707111,"Tuna, light, chunk, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1997,M12
"APU0100708111    ",100,708111,"Eggs, grade A, large, per doz. in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0100709111    ",100,709111,"Milk, fresh, whole, fortified, per 1/2 gal. (1.9 lit) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1997,M12
"APU0100709112    ",100,709112,"Milk, fresh, whole, fortified, per gal. (3.8 lit) in Northeast urban, average price, not seasonally adjusted","          ",1995,M07,2017,M07
"APU0100709211    ",100,709211,"Milk, fresh, skim (cost per one-half gallon/1.9 liters) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1984,M09
"APU0100709212    ",100,709212,"Milk, fresh, low fat, per 1/2 gal. (1.9 lit) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1990,M11
"APU0100710111    ",100,710111,"Butter, salted, grade AA, stick, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2004,M04
"APU0100710122    ",100,710122,"Yogurt, natural, fruit flavored, per 8 oz. (226.8 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2000,M08
"APU0100710211    ",100,710211,"American processed cheese, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1984,M01,2017,M07
"APU0100710212    ",100,710212,"Cheddar cheese, natural, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1984,M01,2017,M07
"APU0100710411    ",100,710411,"Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0100711111    ",100,711111,"Apples, Red Delicious, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2009,M10
"APU0100711211    ",100,711211,"Bananas, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0100711311    ",100,711311,"Oranges, Navel, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0100711312    ",100,711312,"Oranges, Valencia, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M06,2006,M09
"APU0100711411    ",100,711411,"Grapefruit, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0100711412    ",100,711412,"Lemons, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0100711413    ",100,711413,"Pears, Anjou, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2000,M04
"APU0100711414    ",100,711414,"Peaches, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M06,2017,M07
"APU0100711415    ",100,711415,"Strawberries, dry pint, per 12 oz. (340.2 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M04,2017,M07
"APU0100711416    ",100,711416,"Grapes, Emperor or Tokay (cost per pound/453.6 grams) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1986,M12
"APU0100711417    ",100,711417,"Grapes, Thompson Seedless, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M07,2017,M07
"APU0100711418    ",100,711418,"Cherries, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M06,1987,M07
"APU0100712111    ",100,712111,"Potatoes, white (cost per pound/453.6 grams) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1986,M02
"APU0100712112    ",100,712112,"Potatoes, white, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1986,M03,2017,M07
"APU0100712211    ",100,712211,"Lettuce, iceberg, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2010,M02
"APU0100712311    ",100,712311,"Tomatoes, field grown, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2015,M09
"APU0100712401    ",100,712401,"Cabbage, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1997,M09
"APU0100712402    ",100,712402,"Celery, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1991,M10
"APU0100712403    ",100,712403,"Carrots, short trimmed and topped, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1996,M10
"APU0100712404    ",100,712404,"Onions, dry yellow, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1996,M02
"APU0100712405    ",100,712405,"Onions, green scallions (cost per pound/453.6 grams) in Northeast urban, average price, not seasonally adjusted","          ",1981,M07,1981,M07
"APU0100712406    ",100,712406,"Peppers, sweet, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1990,M02
"APU0100712407    ",100,712407,"Corn on the cob, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M05,1987,M09
"APU0100712408    ",100,712408,"Radishes (cost per pound/453.6 grams) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1987,M07
"APU0100712409    ",100,712409,"Cucumbers, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1993,M07
"APU0100712410    ",100,712410,"Beans, green, snap (cost per pound/453.6 grams) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1989,M01
"APU0100712412    ",100,712412,"Broccoli, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1995,M07,1997,M12
"APU0100713111    ",100,713111,"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2012,M09
"APU0100714111    ",100,714111,"Potatoes, frozen, French fried, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1984,M08,1999,M12
"APU0100714221    ",100,714221,"Corn, canned, any style, all sizes, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1996,M06,1997,M12
"APU0100714231    ",100,714231,"Tomatoes, canned, whole, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1987,M11
"APU0100714232    ",100,714232,"Tomatoes, canned, any type, all sizes,  per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1995,M12,1997,M09
"APU0100714233    ",100,714233,"Beans, dried, any type, all sizes, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1998,M01,2012,M05
"APU0100715111    ",100,715111,"Hard candy, solid (cost per pound/453.6 grams) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1985,M04
"APU0100715211    ",100,715211,"Sugar, white, all sizes, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2013,M10
"APU0100715212    ",100,715212,"Sugar, white, 33-80 oz. pkg, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2001,M10
"APU0100715311    ",100,715311,"Jelly (cost per pound/453.6 grams) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1981,M11
"APU0100716114    ",100,716114,"Margarine, stick, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1984,M01,1994,M10
"APU0100716116    ",100,716116,"Margarine, soft, tubs, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1984,M01,1989,M02
"APU0100716121    ",100,716121,"Shortening, vegetable oil blends, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1997,M12
"APU0100716141    ",100,716141,"Peanut butter, creamy, all sizes, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1984,M01,2003,M04
"APU0100717111    ",100,717111,"Cola, non-diet, return bottles, 6 or 8 pack (cost per 16 ounces/473.2 ml) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1986,M07
"APU0100717113    ",100,717113,"Cola, nondiet, cans, 72 oz. 6 pk., per 16 oz. (473.2 ml) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1986,M07
"APU0100717114    ",100,717114,"Cola, nondiet, per 2 liters (67.6 oz) in Northeast urban, average price, not seasonally adjusted","          ",2004,M05,2004,M09
"APU0100717311    ",100,717311,"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2006,M05
"APU0100717312    ",100,717312,"Coffee, 100%, ground roast, 13.1-20 oz. can, per lb. (453.6 gm) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1988,M10
"APU0100717411    ",100,717411,"Coffee, instant, plain, 9.1-14 ounce (cost per 16 ounces/453.6 grams) in Northeast urban, average price, not seasonally adjusted","          ",1980,M10,1981,M12
"APU0100717412    ",100,717412,"Coffee, instant, plain, 3.1-6 ounce (cost per 16 ounces/453.6 grams) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1980,M08
"APU0100717413    ",100,717413,"Coffee, freeze dried, plain, 3.1-9 ounce (cost per 16 ounces/453.6 grams) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1981,M12
"APU0100718311    ",100,718311,"Potato chips, per 16 oz. in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0100718631    ",100,718631,"Pork and beans, canned (cost per 16 ounces/453.6 grams) in Northeast urban, average price, not seasonally adjusted","          ",1980,M01,1982,M09
